country,date,year,calendar_month,regime,inflation_yoy,stablecoin_exposure_l1_z,policy_restriction_intensity_l1_z,dlog_exchange_rate_eop_l1_z,fiscal_deficit_pct_gdp_l1_z,unemployment_rate_l1_z,current_account_deficit_pct_gdp_l1_z,broad_money_growth_l1_z,crypto_x_fx_z,fx_x_ca_deficit_z,fiscal_x_m2_z
Argentina,2021-01-01,2021,1,Restricted,9.597833208719763,-1.245738778711988,0.173180925851182,0.3853173797288368,-0.883857436201133,0.1537251059455279,0.058208718445999896,-1.142970297830623,-0.4800048020399045,0.02242883086898629,1.01022279709462
Argentina,2021-02-01,2021,2,Restricted,6.820906606290384,0.5607845263682344,1.083051243175277,1.053802052034903,-1.377669367957091,-0.9378250399151228,0.5150352672086598,0.5137859509122088,0.5909558846362666,0.5427452214548303,-0.7078271662584557
Argentina,2021-03-01,2021,3,Restricted,-7.370517624544114,3.8527314906547208,0.570890510693167,1.135565640180599,0.9540017634932023,0.651391251305798,-0.31526924464034556,0.7589692204932672,4.375029501629281,-0.35800892161926784,0.724057974787638
Argentina,2021-04-01,2021,4,Restricted,4.24776956980714,-0.23681860674000887,-0.48536354782910346,0.08187413938632256,2.3146585666735087,-1.8672651925917483,0.6862601903745136,-1.6127158711896519,-0.019389319617506194,0.05618696248200718,-3.7328866068594584
Argentina,2021-05-01,2021,5,Restricted,6.883124635983517,1.0889505969673663,0.06428001909546277,-1.0777447779293061,-0.7153037092599682,0.6795977489346758,-0.7303666317171367,0.21645858958197486,-1.1736108193045796,0.7871488233069608,-0.15483363202916772
Argentina,2021-06-01,2021,6,Restricted,7.584129761944295,-0.6516003476058169,2.1439440893253257,0.6339190223180112,-2.025142586657607,0.18645431476942764,-0.661786464768388,0.852433334796224,-0.4130618552963557,-0.4195190287292695,-1.726299048582395
Argentina,2021-07-01,2021,7,Restricted,10.44876771187593,-0.11473644146689901,0.5049872789804571,0.8657551941701215,-1.2002964070557762,-0.3345012358409484,-0.4749453111609562,-0.6533292325737119,-0.09933367016056394,-0.4111863700843424,0.784188730482734
Argentina,2021-08-01,2021,8,Restricted,8.272743372362847,0.40498171096095553,-1.2608839543350452,0.9178619470547761,2.1221561970126332,1.0324652605511468,-1.5193699659540134,-0.48423407286625136,0.3717173017441972,-1.3945718752470997,-1.0276203385377822
Argentina,2021-09-01,2021,9,Restricted,7.632368334852275,-0.7076694656187807,0.44381942814622843,0.7746340534293368,-0.926930471578083,-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,-0.5481848666404489,-2.5107960578858304,0.9495361194607533
Argentina,2021-10-01,2021,10,Restricted,5.583240299649515,-1.2477831819648495,1.6324113039316352,-1.4301413779606327,-0.44004448669698376,0.13074057728609134,1.4412732890661155,-1.4358621511794394,1.7845063592513126,-2.0612245676428675,0.6318432232833833
Argentina,2021-11-01,2021,11,Restricted,7.544753607648177,0.010233061019587049,-0.9815086510479509,0.46210347426327075,0.19905969557347003,-0.6002168771587947,0.06980208499001886,-0.3853135968617599,0.004728733049499223,0.03225578598470782,-0.07670040729162068
Argentina,2021-12-01,2021,12,Restricted,6.053702908663013,0.6621306745210463,1.586016816145352,-1.237815498826849,2.1330333746562666,-1.9520877995225019,-0.15178509503558324,0.5883172064845762,-0.819595611170827,0.18788194312595116,1.2549002363161432
Argentina,2022-01-01,2022,1,Restricted,8.746803138798334,-0.6226995198205939,-0.20812225035727533,-0.4930009346588331,-0.5893647569442118,0.849602097021025,0.35701548596504734,-0.6929095952606542,0.30699144528315936,-0.17600896826844584,0.4083764951951076
Argentina,2022-02-01,2022,2,Restricted,6.7722498937153945,0.30729952087660933,0.8128621188389601,0.6296288419236122,-0.8289950109220725,-0.5601810401969697,0.7472936051232618,0.6103702654334648,0.19348464145322045,0.47051760717068053,-0.5059939048595234
Argentina,2022-03-01,2022,3,Restricted,8.56059202412878,0.117327383308782,1.277664895788425,-0.5915713888358299,0.5470973811700377,-0.20219265243389398,-0.21768120322722037,1.0987768519871903,-0.06940752309244994,0.1287739717165813,0.60113793821245
Argentina,2022-04-01,2022,4,Restricted,4.431281464880195,0.8135096360006385,1.305478807154329,0.02100384163275905,0.6819529712949639,-0.31026675659345604,0.3241663524884421,-0.13014305436768459,0.01708682756128087,0.006808738730336385,-0.08875144261944454
Argentina,2022-05-01,2022,5,Restricted,7.96394664949487,0.5951570254369136,-0.8182206832334725,2.0923872756854602,-1.006017381499702,-1.2141886127877322,1.1581108735000678,0.7916626939629359,1.2452989870590059,2.4232164555445155,-0.7964264304115927
Argentina,2022-06-01,2022,6,Restricted,4.50755139538586,0.6283455092642799,-0.012246772846914623,-0.8972543714858315,0.07580455819372633,-0.6771617115121117,0.9751197334177512,-0.14705738150213865,-0.5637857549908663,-0.8749304435311759,-0.011147619833895884
Argentina,2022-07-01,2022,7,Restricted,5.48187904407621,-0.32138584165299344,0.4129314542756245,-0.5637245528039749,-0.8222203955664315,0.2436872114919123,0.24496657110872277,-0.5069431753711298,0.18117308986336284,-0.13809367075018789,0.41681901818335315
Argentina,2022-08-01,2022,8,Restricted,11.21759474221129,0.2320499373576363,-1.4480843414973241,-1.4074637743765552,-0.718444221252436,-0.21344715171184725,0.3109075655980046,1.475356216949552,-0.32660188067722196,-0.437591135758794,-1.059961148356261
Argentina,2022-09-01,2022,9,Restricted,6.704672487412657,-0.1599385299634271,-0.01901620790268883,-1.0025293646378088,-0.018513135992389903,-0.2886586389201379,0.3227185603380895,-0.827230943552323,0.16034307282533974,-0.3235348332525732,0.01531463895509717
Argentina,2022-10-01,2022,10,Restricted,3.551156153494198,1.5327389130025777,-0.1087601484568576,0.40171172209894146,0.6901439917111125,-0.40122047188583626,0.22409248181041677,0.01259240078179486,0.6157191882703251,0.09002057677748823,0.008690569740774038
Argentina,2022-11-01,2022,11,Restricted,9.532805554330464,-0.7730097838554665,0.024510174258942696,0.4979982912454495,1.4511436077950417,0.9592708260852069,2.1531824575115563,-0.7673475628880495,-0.38495755147603655,1.0722811845804328,-1.113531510842097
Argentina,2022-12-01,2022,12,Restricted,3.1322690751367515,0.18334200573835174,2.1898029332176723,-0.8082982853551515,-0.8397218421807761,-0.5993926454440222,-2.123895724309807,-0.525755021680761,-0.14819502887188404,1.7167412722327544,0.44148797534156253
Argentina,2023-01-01,2023,1,Restricted,4.475421428439461,0.15039378647620763,0.34175597577715944,1.8761708392158862,0.9504238381860503,-0.5769036556624031,-0.898414671348358,0.4919191715065057,0.2821644365859213,-1.6855794079075133,0.4675317070605151
Argentina,2023-02-01,2023,2,Restricted,2.7829025888034202,1.8314587658543537,1.179440120721287,-0.4691756521047048,-1.713134529090878,1.3538723741654133,-0.11453984525261789,1.2378163119734618,-0.8592758607725943,0.05373930658836897,-2.1205458647136637
Argentina,2023-03-01,2023,3,Restricted,8.334419009583632,-0.5993750229537729,0.005243699718183166,0.046980593764742055,-0.45006547147924364,0.6228499323474987,-1.0676204293825944,-0.1423794850212935,-0.02815899446612415,-0.05015744168776315,0.06408009005508036
Argentina,2023-04-01,2023,4,Restricted,8.651644861404915,0.514438834058749,0.7116148780888896,-1.124642091837869,-1.5341141707356223,1.277676821898509,0.33231401197959165,-0.7484865365565536,-0.5785595664584658,-0.3737343255797626,1.1482638023362353
Argentina,2023-05-01,2023,5,Restricted,7.813410727397923,0.11567463429285867,1.1792971840638264,0.06751848141010895,2.060747924881987,1.7553408424432044,-0.2489641484790735,0.9715709509543554,0.007810175645123529,-0.01680968123086793,2.0021628210548066
Argentina,2023-06-01,2023,6,Restricted,0.7679113632460658,1.3686315575323487,-0.9649234605801045,0.6860514599984393,1.0584244868495878,-1.7587394864231143,-1.183258512665775,-2.0392321777601006,0.9389516782450058,-0.8117762301699368,-2.158373271312902
Argentina,2023-07-01,2023,7,Restricted,4.81298001299404,0.7175422557959621,1.502357052096028,0.07409478041977519,1.6286155455712918,-1.3801014582148914,-1.7033824393551547,-0.05554769889661878,0.05316613588511197,-0.1262117478149212,-0.09046584594374664
Argentina,2023-08-01,2023,8,Restricted,6.6952209428368645,-0.03269474809409311,-2.0674421000398766,-0.08912003951278841,-1.3044695005048532,0.6696725488300385,0.36659824609684827,-0.9398797863273552,0.0029137572420062413,-0.032671250177470045,1.2260445154050532
Argentina,2023-09-01,2023,9,Restricted,9.973704128795982,-1.0592135218889516,-0.06267909727317188,0.9551423205012383,-0.9857260463355437,0.5040465155178444,-0.5302576183724408,-0.7928728322623442,-1.0116996612033022,-0.5064714920757131,0.7815554021928253
Argentina,2023-10-01,2023,10,Restricted,6.34782925946156,-1.035242322419374,-0.553649305347182,-1.1978778925888485,1.9647251329163893,0.03526355197172861,-0.6997255079925854,0.21397991073422196,1.2400938914985051,0.8381857169048196,0.42041170855873133
Argentina,2023-11-01,2023,11,Restricted,1.8818020643728643,-0.2209695995332226,0.6141667000434252,0.7575077100473051,-0.5305011476105275,-0.57581824064468,-0.275051697151644,-2.301921164735585,-0.1673861753324815,-0.20835378125396672,1.2211718196011898
Argentina,2023-12-01,2023,12,Restricted,4.707251862395966,1.3668742674445244,1.6449677135012837,-0.24903603955637832,0.5765569630557664,0.3112501545435361,3.0788808084552377,1.1195749114345768,-0.3404009541359102,-0.7667522828038327,0.6454987108501482
Argentina,2024-01-01,2024,1,Restricted,12.514256465417665,-0.9555404406004258,-1.6064463202575725,0.2034636358672231,-0.7563507452843033,-1.4222537095976742,-0.6465728842425267,-1.0815480036143952,-0.19441773226273096,-0.13155406988114166,0.8180296385944982
Argentina,2024-02-01,2024,2,Restricted,2.59585811310084,0.8816397569494505,-0.007972641316617375,1.4799441388900263,0.0773683076476183,-0.8612842013282637,1.5231240772696573,0.5389100436846587,1.3047775909097665,2.2541385509575087,0.04169455805418609
Argentina,2024-03-01,2024,3,Restricted,6.0974750838129115,-0.1903386780836082,-0.8756182533847574,-1.3827997309643363,0.9261775475316414,1.9094166404701305,-1.3985675738191412,0.5629692366905709,0.2632002728461208,1.933938864812553,0.5214094669738331
Argentina,2024-04-01,2024,4,Restricted,6.755287369564814,-0.4871253837646962,-0.5923939242388692,-0.863990769679816,0.04852162794482699,-0.8309501164110378,0.2704568257798388,-0.05023810944913695,0.42087183524943567,-0.23367220107068284,-0.0024376348553425205
Argentina,2024-05-01,2024,5,Restricted,7.77386658971834,-0.9075636620415979,-0.5767713305683327,0.755391225825756,0.5009171876243808,-0.977555244798551,0.09933230542922587,0.751387123371789,-0.6855656271845147,0.07503475196228133,0.3763827246565702
Argentina,2024-06-01,2024,6,Restricted,7.0485198413295445,0.543360192379935,-0.6626237589458467,0.5705986685931593,-0.7632591565425169,-1.804882100664519,-1.6275424378831627,0.048084946661381994,0.3100406023385139,-0.9286735481349974,-0.036701275831158335
Argentina,2024-07-01,2024,7,Restricted,3.611640776883145,-0.9043166251044086,0.6385924587773739,-1.6615200622689599,-0.06607979864731657,-1.2110161997624564,-0.6518361078021592,0.047398671316414016,1.5025402152543326,1.0830387704245998,-0.0031320946567389776
Argentina,2024-08-01,2024,8,Restricted,2.9535818320227882,-0.38455554422982535,1.0062928092144405,-0.5768918695231487,0.8356921120651418,-1.129706854657618,0.5298041779152828,1.4415686206579004,0.22184696684623587,-0.3056397226787224,1.204707525284434
Argentina,2024-09-01,2024,9,Restricted,9.737369944089227,-0.7968952554704768,0.57707212718054,-0.2030453860429927,0.37114587337130883,-0.6039851867158206,0.08658978747289992,-0.15567723539207948,0.16180590478283224,-0.017581656824815654,-0.057778963493624165
Argentina,2024-10-01,2024,10,Restricted,6.512233469794747,0.2544208433012131,0.3376026620752022,-0.4118769661224674,-0.48760622407249354,-0.4325581878196209,0.39445214237829684,-0.42098448082026296,-0.10479008505722334,-0.16246575168328045,0.2052746530858875
Argentina,2024-11-01,2024,11,Restricted,-1.7791971800529083,2.0754007986454384,0.8711247034316923,-0.32602353216784113,1.2012139221639448,-0.4080753730215514,-2.038124535177854,-1.008086310917404,-0.6766294990383442,0.6644765599566232,-1.210927311416877
Argentina,2024-12-01,2024,12,Restricted,6.887558650674767,-0.35151348404130867,0.0184183791895517,1.6764373122752827,0.32692737376416264,-0.21910052880886424,0.8294055811834892,-2.211135309007885,-0.589290320414732,1.3904464633053675,-0.7228806596111581
Argentina,2025-01-01,2025,1,Restricted,8.76287769017496,0.7708651938869668,-1.4785862457798415,1.143754043206929,0.3384964074944141,-0.4152879139008013,0.6327818661062848,2.270692857804396,0.8816801822757117,0.7237468178270889,0.7686213748900125
Argentina,2025-02-01,2025,2,Restricted,6.9803394044643685,0.24822058630033608,-0.4593608995402441,-0.8498443694647918,0.8303358165442456,-0.8560838259088672,0.07156623721939247,-0.4776574467651167,-0.21094886765259005,-0.060820163744682305,-0.3966160860881527
Argentina,2025-03-01,2025,3,Restricted,7.765512019575183,0.33366210528694845,1.0375399442578994,-0.5100163988547471,-0.26987493529337125,-0.9787637157823074,-0.44429326007611136,0.37730049304485197,-0.17017314537274295,0.22659684853945392,-0.1018239461466365
Argentina,2025-04-01,2025,4,Restricted,5.286983614539336,-0.9221653241776254,0.8696059201056602,1.355637858804951,0.41343490322370086,1.876795812558066,-0.773789199103573,-1.244654703311417,-1.2501222255323297,-1.0489779330391655,-0.5145836968104798
Argentina,2025-05-01,2025,5,Restricted,4.2348588332964034,1.496044311489183,0.6543656563540577,-0.05558467091045507,0.2799686263198203,-1.1254890472983765,2.4457519796168263,0.1292211819752275,-0.08315713072158458,-0.1359463189155953,0.03617787680902797
Argentina,2025-06-01,2025,6,Restricted,10.234183847130257,0.7257666238986923,0.4810092317367132,0.22388402427913137,-0.7904744554453119,0.4714683571359957,1.8820244964750337,1.3454200461549777,0.16248755244591803,0.42135521806273646,-1.0635201783295625
Argentina,2025-07-01,2025,7,Restricted,9.962295874080489,-0.5112156764311853,-0.9896048202585809,-0.12578692009964815,0.055724912288694604,1.0941915184709485,-1.6924646297148194,1.5295503194606137,0.06430424544493708,0.21288991314941857,0.08523405739308751
Argentina,2025-08-01,2025,8,Restricted,4.276089045574931,-0.42688106994742003,-1.0121043752601677,-1.6548566718657698,0.8231705839619146,0.07331796718840389,-1.2899608997410539,-1.295078772063616,0.7064269866956864,2.1347004013824544,-1.0660707490762862
Argentina,2025-09-01,2025,9,Restricted,6.879513260707669,1.669021525289393,-0.2595913513636048,-1.5031429531181062,-0.24574306408594407,-0.2727235697476702,-2.6968866429415717,-0.05429486651781221,-2.508777944341184,4.0538061526959694,0.013342586862224504
Argentina,2025-10-01,2025,10,Restricted,3.899718290604353,0.6962063648134184,1.8489560949453452,1.1265650295477574,-0.2688886905548305,-1.1065259087416701,2.5733598032498604,0.05921843401448826,0.7843217439473654,2.89905716278519,-0.01592316717886338
Argentina,2025-11-01,2025,11,Restricted,4.929523215593267,-0.024125087110003277,0.19808476076785533,-0.14436041192394275,-0.5736620068802363,-0.5468589412403921,-0.03275327021599839,-0.543424771133765,0.0034827075129010747,0.0047282755802377325,0.3117421447970287
Argentina,2025-12-01,2025,12,Restricted,4.9636771449393455,0.10643022769189683,-0.2549772174208552,1.5039929885826884,-2.650969808393012,1.0915068519224618,1.246085192497629,-2.0733902324081495,0.16007031622187193,1.8741033926931436,5.496494907130975
Bangladesh,2019-01-01,2019,1,Illegal,3.628379727471686,-1.4075116947178212,-0.7778166875908753,-1.1105758454658288,1.7522704434236227,0.9356783931474612,1.2715550949941588,0.7216720640432349,1.5631484903642858,-1.41215837467952,1.2645646276674802
Bangladesh,2019-02-01,2019,2,Illegal,5.936074281038364,-0.5245202662797737,0.48937456122791806,-1.2221278088919454,0.7129984301723881,-0.24032539815813486,-0.37482080754959723,0.7109599682034917,0.6410308037479195,0.4580789322576988,0.5069133412445005
Bangladesh,2019-03-01,2019,3,Illegal,1.7819120383674587,-0.3609661658190799,1.159329803364248,-1.0810633275998973,0.6159356069442637,0.5931012579683838,-0.3095464393139903,0.326133022242118,0.39022728437135085,0.33463930373148204,0.200876940999266
Bangladesh,2019-04-01,2019,4,Illegal,3.268089339231553,0.924027019206901,-0.18490213644298903,-0.5227230205190395,1.0490092258368893,-0.7043436905427592,-1.4084612963635597,-1.5566291735239037,-0.48301019452103583,0.736235143119322,-1.632918364233427
Bangladesh,2019-05-01,2019,5,Illegal,1.1375505404862873,-1.280429352496283,1.7547941819843647,-2.081929407883722,1.6964563682900382,0.2110174672026184,-0.09671311187039239,-0.5449190868089495,2.6657635236795243,0.2013498717309182,-0.9244314550198346
Bangladesh,2019-06-01,2019,6,Illegal,1.508623668694181,-0.03763470242484838,1.103301882016522,0.11422764866203965,0.1503017614618776,-0.36361221221385587,-0.056945623721067457,0.3078017688920592,-0.004298923566085992,-0.0065047646992508045,0.046263148045558256
Bangladesh,2019-07-01,2019,7,Illegal,5.428324710202617,-1.348185422105713,0.743264094022715,0.17086543812794186,-0.18398333635267913,0.01843393306539316,0.34758170536167105,-0.5397596803093615,-0.2303582928257969,0.05938970037187912,0.09930678681197182
Bangladesh,2019-08-01,2019,8,Illegal,8.416220038157084,0.19584525509768155,-0.978372777615032,0.40825275571447184,-1.7025836042378404,1.0291556373256436,0.472597482413043,0.25602973431387566,0.07995436508723221,0.19293922453884643,-0.4359120278401751
Bangladesh,2019-09-01,2019,9,Illegal,4.965325299835974,1.6654744444625766,1.0143700650181304,-1.8408742313316453,-1.2795769667357015,-0.6248185776956788,0.026091050210833786,0.517659020469123,-3.0659289877525446,-0.04803034200150401,-0.6623845592152549
Bangladesh,2019-10-01,2019,10,Illegal,6.734649844324976,0.18676676447707832,-0.7553829323533225,-0.6115178029919482,-1.4066610968482223,-0.9232332461109043,-1.3516846056163336,-0.9758732529773327,-0.11421120148493757,0.8265792003645384,1.3727229404179375
Bangladesh,2019-11-01,2019,11,Illegal,5.521032583974865,-0.949398888831943,2.632382064837391,0.4933179008808892,0.1848361236948739,-0.8583577801812133,0.7003098794089911,-0.5756378262377739,-0.46835546693722285,0.3454753996761922,-0.1063986644539335
Bangladesh,2019-12-01,2019,12,Illegal,-0.15394837567064457,2.5600845382687947,-0.09605989972464987,1.1492733262856758,-0.7031764251258874,-0.0349884904969617,1.77080063563551,-0.6269670577877674,2.942236872868706,2.0351339367056114,0.4408684543668979
Bangladesh,2020-01-01,2020,1,Illegal,2.2991047039855372,0.7077519354554754,-0.5624667758942676,0.6324077390555208,0.9725544496267297,0.6218099622171964,-1.5702247198904564,-0.7271371758248686,0.4475878013135661,-0.9930222649150121,-0.7071804958374897
Bangladesh,2020-02-01,2020,2,Illegal,8.281462010996808,-0.07443342910004629,0.620672097550678,0.17770100093325383,-1.3353443587101013,0.3801978510059632,0.6105857452838231,0.5597904479310398,-0.013226894853972607,0.10850169809251214,-0.7475130167045148
Bangladesh,2020-03-01,2020,3,Illegal,1.76502089473823,0.8339221545489041,0.4591800792284367,-0.070165711458647,-1.660960933515991,0.42961821913258585,0.20768768716311115,0.2715788371953735,-0.058512741275051634,-0.014572554331000602,-0.4510818389512149
Bangladesh,2020-04-01,2020,4,Illegal,6.2752498467168705,-1.0810565404082624,1.0531528533329035,-0.03955515385665504,0.6815006973726244,0.02831837613045931,0.029756139495743236,0.9382838059759977,0.04276135778359204,-0.0011770086759342133,0.6394410681060827
Bangladesh,2020-05-01,2020,5,Illegal,5.106985636363141,0.09612077694098344,-0.46227528870504275,-0.4344962274323156,-0.30917212346863937,0.22213377163371276,-0.4787486216634771,1.2557561255735208,-0.041764114958720414,0.20801447000120174,-0.38824478790231676
Bangladesh,2020-06-01,2020,6,Illegal,8.926444303840253,-0.18687164416135904,-0.4397310582741749,1.4469778843537329,0.19655477651157463,1.0318445394686349,-1.485560373036972,0.26705026586925884,-0.2703991363143069,-2.1495730056567797,0.05249000532528876
Bangladesh,2020-07-01,2020,7,Illegal,6.1694639771460995,0.08228398927542419,1.0654803750653512,-0.5172884501003722,1.40934744018558,2.2988981236192503,-0.36283856043965906,-0.4455025214007718,-0.04256455728035982,0.18769219656648145,-0.6278678381323992
Bangladesh,2020-08-01,2020,8,Illegal,0.9513601186412863,1.5795721457307124,-0.5228600271532683,-0.42018681709585753,-0.2817846088605074,-1.344450511034277,-0.9186519464841982,-1.0041407667520679,-0.663715392287862,0.3860054374121093,0.2829514132001214
Bangladesh,2020-09-01,2020,9,Illegal,7.446258097106222,-0.034684887386781105,0.23421473253652023,1.5505004928140769,-0.998354040738791,0.9843223984765838,-0.21398884422550896,-0.049463709652432936,-0.05377893498640486,-0.33178980842836636,0.04938229440143676
Bangladesh,2020-10-01,2020,10,Illegal,5.382214037016989,-1.1227220215622986,0.3824097461840506,0.16645220821305598,0.4924512640081488,0.2891686439078181,2.4553001399108942,-0.637739984251316,-0.18687955969847087,0.40869013011399363,-0.31405586135309743
Bangladesh,2020-11-01,2020,11,Illegal,5.5041771887088045,-0.6231405264247644,-0.5554771191602547,-0.6373871273065177,1.1890165311075518,1.4205042479898549,-0.5707462937494763,-0.8323555731042287,0.39718175004615175,0.3637863405938206,-0.9896845361804283
Bangladesh,2020-12-01,2020,12,Illegal,5.001298522165561,-0.5522230442809716,0.6329318177555111,0.2029230208512997,-1.515744114997232,1.5475052013300616,1.7958776730955217,-0.612788690484386,-0.1120587683291958,0.36442492250394615,0.9288308513385684
Bangladesh,2021-01-01,2021,1,Illegal,0.7693714819247257,0.28586539072490513,0.33445678998702516,0.6585442726728304,2.0102045387663496,-0.1769472274940494,-0.7982972445384537,-1.3793192280145272,0.18825501581726714,-0.5257140782813007,-2.7727137725625
